char_index,frame,abil,expected_damage,target,expected_hurt,hurt_type,field_char_index,iteration
0,2556,Fiery Collapse,1321.8390783559123,2,0.0,,1,2
0,2556,Fiery Collapse,2157.360341393901,3,0.0,,1,2
0,2557,burgeon,32618.82698525604,1,-1260.2728607939835,Dendro Core,1,2
0,2557,burgeon,32618.82698525604,1,-1260.2728607939835,Dendro Core,1,2
0,2557,burgeon,32618.82698525604,2,0.0,,1,2
0,2557,burgeon,32618.82698525604,2,0.0,,1,2
0,2557,burgeon,32618.82698525604,3,0.0,,1,2
0,2557,burgeon,32618.82698525604,3,0.0,,1,2
1,2568,Normal 0,835.9050963992354,1,0.0,,1,2
0,2571,burning,2509.0154363338593,2,-2132.6631208837803,Burning,1,2
0,2571,burning,2509.0154363338593,3,0.0,,1,2
1,2583,burning,2749.855397185767,1,0.0,,1,2
0,2586,burning,2509.0154363338593,2,-2132.6631208837803,Burning,1,2
0,2586,burning,2509.0154363338593,3,0.0,,1,2
1,2590,Normal 1,767.5683293943345,1,0.0,,1,2
1,2598,burning,2749.855397185767,1,0.0,,1,2
1,2601,All Schemes to Know (Press),1805.9961933939458,1,0.0,,1,2
0,2601,burning,2509.0154363338593,2,-2132.6631208837803,Burning,1,2
1,2601,All Schemes to Know (Press),1805.9961933939458,2,0.0,,1,2
0,2601,burning,2509.0154363338593,3,0.0,,1,2
1,2601,All Schemes to Know (Press),1805.9961933939458,3,0.0,,1,2
1,2613,burning,2749.855397185767,1,0.0,,1,2
1,2616,burning,2749.855397185767,2,-2337.3770876079016,Burning,1,2
1,2616,burning,2749.855397185767,3,0.0,,1,2
1,2628,burning,2749.855397185767,1,0.0,,2,2
1,2631,burning,2749.855397185767,2,-2337.3770876079016,Burning,2,2
1,2631,burning,2749.855397185767,3,0.0,,2,2
2,2637,Guhua Sword: Fatal Rainscreen,33850.05293926928,1,0.0,,2,2
2,2637,Guhua Sword: Fatal Rainscreen,31777.60071849768,2,0.0,,2,2
2,2637,Guhua Sword: Fatal Rainscreen,14398.093725390532,3,0.0,,2,2
1,2641,Tri-Karma Purification,15325.863682962303,1,0.0,,2,2
1,2641,Tri-Karma Purification,15325.863682962303,2,0.0,,2,2
1,2641,Tri-Karma Purification,15325.863682962303,3,0.0,,2,2
2,2661,Guhua Sword: Fatal Rainscreen,15803.72321523959,1,0.0,,2,2
2,2661,Guhua Sword: Fatal Rainscreen,14836.148324510634,2,0.0,,2,2
2,2661,Guhua Sword: Fatal Rainscreen,6722.101394387416,3,0.0,,2,2
2,2700,bloom,6057.41017214884,1,-234.03630210575062,Dendro Core,2,2
2,2700,bloom,6057.41017214884,2,-234.03630210575062,Dendro Core,2,2
2,2700,bloom,6057.41017214884,3,0.0,,2,2
0,2765,Blazing Blessing,3156.960285318935,1,0.0,,0,2
0,2765,Blazing Blessing,3156.960285318935,2,0.0,,0,2
0,2765,Blazing Blessing,3156.960285318935,3,0.0,,0,2
0,2766,burgeon,32618.82698525604,1,-1260.2728607939835,Dendro Core,0,2
0,2766,burgeon,32618.82698525604,1,-1260.2728607939835,Dendro Core,0,2
0,2766,burgeon,32618.82698525604,2,0.0,,0,2
0,2766,burgeon,32618.82698525604,2,0.0,,0,2
0,2766,burgeon,32618.82698525604,3,0.0,,0,2
0,2766,burgeon,32618.82698525604,3,0.0,,0,2
1,2818,Tri-Karma Purification,7171.202486950926,1,0.0,,0,2
1,2818,Tri-Karma Purification,7171.202486950926,2,0.0,,0,2
1,2818,Tri-Karma Purification,7171.202486950926,3,0.0,,0,2
0,2820,Normal 0,706.6424936071402,1,0.0,,0,2
0,2820,Normal 0,706.6424936071402,2,0.0,,0,2
0,2820,Normal 0,706.6424936071402,3,0.0,,0,2
2,2827,Guhua Sword: Raincutter,5441.355117204254,1,0.0,,0,2
2,2827,Guhua Sword: Raincutter,5441.355117204254,1,0.0,,0,2
0,2853,Normal 1,694.4261385803369,1,0.0,,0,2
0,2853,Normal 1,694.4261385803369,2,0.0,,0,2
0,2853,Normal 1,694.4261385803369,3,0.0,,0,2
0,2905,Crimson Ooyoroi,1694.3092866173051,1,0.0,,0,2
0,2905,Crimson Ooyoroi,1694.3092866173051,2,0.0,,0,2
0,2905,Crimson Ooyoroi,1694.3092866173051,3,0.0,,0,2
0,2906,burgeon,34687.737478357005,1,-1340.2080389365206,Dendro Core,0,2
0,2906,burgeon,34687.737478357005,2,-1340.2080389365206,Dendro Core,0,2
0,2906,burgeon,34687.737478357005,3,0.0,,0,2
0,2920,burning,2689.26142626311,1,-2285.8722123236435,Burning,0,2
0,2920,burning,2689.26142626311,2,0.0,,0,2
0,2920,burning,2689.26142626311,3,0.0,,0,2
0,2935,burning,2689.26142626311,1,-2285.8722123236435,Burning,3,2
0,2935,burning,2689.26142626311,2,0.0,,3,2
0,2935,burning,2689.26142626311,3,0.0,,3,2
0,2944,Fiery Collapse,1321.8390783559123,1,0.0,,3,2
0,2944,Fiery Collapse,1321.8390783559123,2,0.0,,3,2
0,2944,Fiery Collapse,1321.8390783559123,3,0.0,,3,2
3,2945,Normal 0,1166.8216743101698,1,0.0,,3,2
3,2945,Normal 0,562.3291185024289,2,0.0,,3,2
3,2945,Normal 0,562.3291185024289,3,0.0,,3,2
3,2946,swirl-pyro,5338.798591782363,1,0.0,,3,2
3,2946,swirl-pyro (aoe),5338.798591782363,1,0.0,,3,2
3,2946,swirl-pyro (aoe),5338.798591782363,2,0.0,,3,2
3,2946,swirl-pyro,5338.798591782363,2,0.0,,3,2
3,2946,swirl-pyro (aoe),5338.798591782363,3,0.0,,3,2
3,2946,swirl-pyro (aoe),5338.798591782363,3,0.0,,3,2
2,2953,Guhua Sword: Raincutter,4849.903474029879,1,0.0,,3,2
2,2953,Guhua Sword: Raincutter,4849.903474029879,1,0.0,,3,2
2,2953,Guhua Sword: Raincutter,4849.903474029879,1,0.0,,3,2
3,2982,Charge Attack,2272.8389543539806,1,0.0,,3,2
3,2982,Charge Attack,1095.354632022468,2,0.0,,3,2
3,2982,Charge Attack,1095.354632022468,3,0.0,,3,2
0,3012,Fiery Collapse,1321.8390783559123,1,0.0,,3,2
0,3012,Fiery Collapse,2157.360341393901,2,0.0,,3,2
0,3012,Fiery Collapse,1321.8390783559123,3,0.0,,3,2
3,3013,Normal 0,1166.8216743101698,1,0.0,,3,2
0,3013,burgeon,34687.737478357005,1,-1340.2080389365206,Dendro Core,3,2
0,3013,burgeon,34687.737478357005,1,-1340.2080389365206,Dendro Core,3,2
3,3013,Normal 0,562.3291185024289,2,0.0,,3,2
0,3013,burgeon,34687.737478357005,2,0.0,,3,2
0,3013,burgeon,34687.737478357005,2,0.0,,3,2
3,3013,Normal 0,1166.8216743101698,3,0.0,,3,2
0,3013,burgeon,34687.737478357005,3,0.0,,3,2
0,3013,burgeon,34687.737478357005,3,0.0,,3,2
1,3017,Tri-Karma Purification,7171.202486950926,1,0.0,,3,2
1,3017,Tri-Karma Purification,7171.202486950926,2,0.0,,3,2
1,3017,Tri-Karma Purification,15325.863682962303,3,0.0,,3,2
2,3021,Guhua Sword: Raincutter,2197.4398066349863,1,0.0,,3,2
2,3021,Guhua Sword: Raincutter,4849.903474029879,1,0.0,,3,2
2,3021,Guhua Sword: Raincutter,4849.903474029879,1,0.0,,3,2
2,3021,Guhua Sword: Raincutter,2197.4398066349863,1,0.0,,3,2
2,3021,Guhua Sword: Raincutter,2197.4398066349863,1,0.0,,3,2
3,3038,Normal 1,1147.4082231287416,1,0.0,,3,2
3,3038,Normal 1,1147.4082231287416,2,0.0,,3,2
3,3038,Normal 1,552.973148236967,3,0.0,,3,2
3,3067,Normal 2,766.1303953227251,1,0.0,,3,2
3,3067,Normal 2,766.1303953227251,2,0.0,,3,2
3,3067,Normal 2,1589.7052476867482,3,0.0,,3,2
0,3072,Fiery Collapse,2157.360341393901,1,0.0,,3,2
0,3072,Fiery Collapse,1321.8390783559123,2,0.0,,3,2
0,3072,Fiery Collapse,1321.8390783559123,3,0.0,,3,2
0,3073,burgeon,34687.737478357005,1,-1340.2080389365206,Dendro Core,3,2
0,3073,burgeon,34687.737478357005,1,-1340.2080389365206,Dendro Core,3,2
0,3073,burgeon,34687.737478357005,2,0.0,,3,2
0,3073,burgeon,34687.737478357005,2,0.0,,3,2
0,3073,burgeon,34687.737478357005,3,0.0,,3,2
0,3073,burgeon,34687.737478357005,3,0.0,,3,2
2,3081,Guhua Sword: Raincutter,2197.4398066349863,1,0.0,,3,2
2,3081,Guhua Sword: Raincutter,4849.903474029879,1,0.0,,3,2
3,3108,Normal 3,221.80710638778902,1,0.0,,3,2
3,3108,Normal 3,221.80710638778902,2,0.0,,3,2
3,3108,Normal 3,221.80710638778902,3,0.0,,3,2
3,3109,swirl-hydro,5686.981108637735,1,0.0,,3,2
3,3114,Normal 3,506.214896844029,1,0.0,,3,2
3,3114,Normal 3,243.9613378654392,2,0.0,,3,2
3,3114,Normal 3,506.214896844029,3,0.0,,3,2
3,3122,Normal 3,598.337217072881,1,0.0,,3,2
3,3122,Normal 3,598.337217072881,2,0.0,,3,2
3,3122,Normal 3,598.337217072881,3,0.0,,3,2
0,3132,Fiery Collapse,7065.195519713766,1,0.0,,3,2
0,3132,Fiery Collapse,1321.8390783559123,2,0.0,,3,2
0,3132,Fiery Collapse,1321.8390783559123,3,0.0,,3,2
0,3133,burgeon,34687.737478357005,1,-1340.2080389365206,Dendro Core,3,2
0,3133,burgeon,34687.737478357005,1,-1340.2080389365206,Dendro Core,3,2
0,3133,burgeon,34687.737478357005,2,0.0,,3,2
0,3133,burgeon,34687.737478357005,2,0.0,,3,2
0,3133,burgeon,34687.737478357005,3,0.0,,3,2
0,3133,burgeon,34687.737478357005,3,0.0,,3,2
2,3141,Guhua Sword: Raincutter,2626.2085493930326,1,0.0,,3,2
2,3141,Guhua Sword: Raincutter,5796.22610310888,1,0.0,,3,2
2,3141,Guhua Sword: Raincutter,2626.2085493930326,1,0.0,,3,2
3,3151,Heartstopper Strike,6344.021852608932,1,0.0,,3,2
3,3151,Heartstopper Strike,6344.021852608932,2,0.0,,3,2
3,3151,Heartstopper Strike,13163.718463726482,3,0.0,,3,2
3,3152,swirl-hydro,5686.981108637735,1,0.0,,3,2
3,3152,swirl-pyro (aoe),5338.798591782363,1,0.0,,3,2
3,3152,swirl-pyro (aoe),5338.798591782363,1,0.0,,3,2
3,3152,swirl-pyro,5338.798591782363,2,0.0,,3,2
3,3152,swirl-pyro (aoe),5338.798591782363,2,0.0,,3,2
3,3152,swirl-pyro (aoe),5338.798591782363,3,0.0,,3,2
3,3152,swirl-pyro,5338.798591782363,3,0.0,,3,2
3,3187,Normal 0,1166.8216743101698,1,0.0,,3,2
3,3187,Normal 0,562.3291185024289,2,0.0,,3,2
3,3187,Normal 0,1166.8216743101698,3,0.0,,3,2
3,3188,swirl-pyro,5338.798591782363,1,0.0,,3,2
3,3188,swirl-pyro (aoe),5338.798591782363,1,0.0,,3,2
3,3188,swirl-pyro (aoe),14778.148316263932,2,0.0,,3,2
3,3188,swirl-pyro,5338.798591782363,2,0.0,,3,2
3,3188,swirl-pyro (aoe),14778.148316263932,3,0.0,,3,2
3,3188,swirl-pyro (aoe),14778.148316263932,3,0.0,,3,2
1,3191,Tri-Karma Purification,15325.863682962303,1,0.0,,3,2
1,3191,Tri-Karma Purification,15325.863682962303,2,0.0,,3,2
1,3191,Tri-Karma Purification,7171.202486950926,3,0.0,,3,2
0,3192,Fiery Collapse,1321.8390783559123,1,0.0,,3,2
0,3192,Fiery Collapse,1321.8390783559123,2,0.0,,3,2
0,3192,Fiery Collapse,1321.8390783559123,3,0.0,,3,2
2,3201,Guhua Sword: Raincutter,14129.404615331003,1,0.0,,3,2
2,3201,Guhua Sword: Raincutter,2626.2085493930326,1,0.0,,3,2
2,3201,Guhua Sword: Raincutter,2626.2085493930326,1,0.0,,3,2
2,3201,Guhua Sword: Raincutter,2626.2085493930326,1,0.0,,3,2
2,3201,Guhua Sword: Raincutter,5796.22610310888,1,0.0,,3,2
1,3208,burning,2749.855397185767,2,-2337.3770876079016,Burning,3,2
1,3208,burning,2749.855397185767,3,0.0,,3,2
3,3212,Normal 1,552.973148236967,1,0.0,,3,2
3,3212,Normal 1,552.973148236967,2,0.0,,3,2
3,3212,Normal 1,552.973148236967,3,0.0,,3,2
3,3241,Normal 2,766.1303953227251,1,0.0,,3,2
3,3241,Normal 2,766.1303953227251,2,0.0,,3,2
3,3241,Normal 2,766.1303953227251,3,0.0,,3,2
0,3252,Fiery Collapse,1321.8390783559123,1,0.0,,3,2
0,3252,Fiery Collapse,1321.8390783559123,2,0.0,,3,2
0,3252,Fiery Collapse,1321.8390783559123,3,0.0,,3,2
0,3253,burgeon,34687.737478357005,1,-1340.2080389365206,Dendro Core,3,2
0,3253,burgeon,34687.737478357005,1,-1340.2080389365206,Dendro Core,3,2
0,3253,burgeon,34687.737478357005,2,0.0,,3,2
0,3253,burgeon,34687.737478357005,2,0.0,,3,2
0,3253,burgeon,34687.737478357005,3,0.0,,3,2
0,3253,burgeon,34687.737478357005,3,0.0,,3,2
2,3261,Guhua Sword: Raincutter,5796.22610310888,1,0.0,,3,2
2,3261,Guhua Sword: Raincutter,2626.2085493930326,1,0.0,,3,2
3,3282,Normal 3,221.80710638778902,1,0.0,,3,2
3,3282,Normal 3,460.24530961253447,2,0.0,,3,2
3,3282,Normal 3,221.80710638778902,3,0.0,,3,2
3,3288,Normal 3,506.214896844029,1,0.0,,3,2
3,3288,Normal 3,243.9613378654392,2,0.0,,3,2
3,3288,Normal 3,243.9613378654392,3,0.0,,3,2
3,3296,Normal 3,598.337217072881,1,0.0,,3,2
3,3296,Normal 3,288.3580646911686,2,0.0,,3,2
3,3296,Normal 3,288.3580646911686,3,0.0,,3,2
0,3312,Fiery Collapse,1321.8390783559123,1,0.0,,3,2
0,3312,Fiery Collapse,1321.8390783559123,2,0.0,,3,2
0,3312,Fiery Collapse,1321.8390783559123,3,0.0,,3,2
0,3313,burgeon,34687.737478357005,1,-1340.2080389365206,Dendro Core,3,2
0,3313,burgeon,34687.737478357005,2,-1340.2080389365206,Dendro Core,3,2
0,3313,burgeon,34687.737478357005,3,0.0,,3,2
2,3321,Guhua Sword: Raincutter,2626.2085493930326,1,0.0,,3,2
2,3321,Guhua Sword: Raincutter,2626.2085493930326,1,0.0,,3,2
2,3321,Guhua Sword: Raincutter,14129.404615331003,1,0.0,,3,2
0,3327,burning,2689.26142626311,2,-2285.8722123236435,Burning,3,2
0,3327,burning,2689.26142626311,3,0.0,,3,2
3,3337,Charge Attack,2272.8389543539806,1,0.0,,3,2
3,3337,Charge Attack,1095.354632022468,2,0.0,,3,2
3,3337,Charge Attack,2272.8389543539806,3,0.0,,3,2
3,3338,swirl-pyro (aoe),5338.798591782363,1,0.0,,3,2
3,3338,swirl-pyro (aoe),5338.798591782363,1,0.0,,3,2
3,3338,swirl-pyro,5338.798591782363,2,0.0,,3,2
3,3338,swirl-pyro (aoe),5338.798591782363,2,0.0,,3,2
3,3338,swirl-pyro (aoe),5338.798591782363,3,0.0,,3,2
3,3338,swirl-pyro,5338.798591782363,3,0.0,,3,2
3,3348,burning,1974.9171817973383,2,-1678.6796045277376,Burning,3,2
3,3348,burning,1974.9171817973383,3,0.0,,3,2
1,3358,Tri-Karma Purification,7171.202486950926,1,0.0,,3,2
1,3358,Tri-Karma Purification,7171.202486950926,2,0.0,,3,2
1,3358,Tri-Karma Purification,7171.202486950926,3,0.0,,3,2
3,3368,Normal 0,562.3291185024289,1,0.0,,3,2
3,3368,Normal 0,1166.8216743101698,2,0.0,,3,2
3,3368,Normal 0,562.3291185024289,3,0.0,,3,2
0,3372,Fiery Collapse,1321.8390783559123,1,0.0,,3,2
0,3372,Fiery Collapse,1321.8390783559123,2,0.0,,3,2
0,3372,Fiery Collapse,1321.8390783559123,3,0.0,,3,2
2,3381,Guhua Sword: Raincutter,5796.22610310888,1,0.0,,3,2
2,3381,Guhua Sword: Raincutter,2626.2085493930326,1,0.0,,3,2
2,3381,Guhua Sword: Raincutter,5796.22610310888,1,0.0,,3,2
2,3381,Guhua Sword: Raincutter,5796.22610310888,1,0.0,,3,2
2,3381,Guhua Sword: Raincutter,2626.2085493930326,1,0.0,,3,2
3,3394,Normal 1,1147.4082231287416,1,0.0,,3,2
3,3394,Normal 1,552.973148236967,2,0.0,,3,2
3,3394,Normal 1,1147.4082231287416,3,0.0,,3,2
3,3424,Normal 2,1589.7052476867482,1,0.0,,3,2
3,3424,Normal 2,766.1303953227251,2,0.0,,3,2
3,3424,Normal 2,1589.7052476867482,3,0.0,,3,2
0,3432,Fiery Collapse,1321.8390783559123,1,0.0,,3,2
0,3432,Fiery Collapse,1321.8390783559123,2,0.0,,3,2
0,3432,Fiery Collapse,1321.8390783559123,3,0.0,,3,2
0,3433,burgeon,34687.737478357005,1,-1340.2080389365206,Dendro Core,3,2
0,3433,burgeon,34687.737478357005,1,-1340.2080389365206,Dendro Core,3,2
0,3433,burgeon,34687.737478357005,2,0.0,,3,2
0,3433,burgeon,34687.737478357005,2,0.0,,3,2
0,3433,burgeon,34687.737478357005,3,0.0,,3,2
0,3433,burgeon,34687.737478357005,3,0.0,,3,2
2,3441,Guhua Sword: Raincutter,2626.2085493930326,1,0.0,,3,2
2,3441,Guhua Sword: Raincutter,2626.2085493930326,1,0.0,,3,2
3,3468,Normal 3,460.24530961253447,1,0.0,,3,2
3,3468,Normal 3,460.24530961253447,2,0.0,,3,2
3,3468,Normal 3,460.24530961253447,3,0.0,,3,2
3,3474,Normal 3,506.214896844029,1,0.0,,3,2
3,3474,Normal 3,506.214896844029,2,0.0,,3,2
3,3474,Normal 3,506.214896844029,3,0.0,,3,2
3,3482,Normal 3,598.337217072881,1,0.0,,3,2
3,3482,Normal 3,598.337217072881,2,0.0,,3,2
3,3482,Normal 3,598.337217072881,3,0.0,,3,2
0,3492,Fiery Collapse,4328.925193900928,1,0.0,,3,2
0,3492,Fiery Collapse,1321.8390783559123,2,0.0,,3,2
0,3492,Fiery Collapse,1321.8390783559123,3,0.0,,3,2
0,3493,burgeon,34687.737478357005,1,-1340.2080389365206,Dendro Core,3,2
0,3493,burgeon,34687.737478357005,2,-1340.2080389365206,Dendro Core,3,2
0,3493,burgeon,34687.737478357005,3,0.0,,3,2
2,3501,Guhua Sword: Raincutter,2626.2085493930326,1,0.0,,3,2
2,3501,Guhua Sword: Raincutter,5796.22610310888,1,0.0,,3,2
2,3501,Guhua Sword: Raincutter,5796.22610310888,1,0.0,,3,2
0,3507,burning,2689.26142626311,2,-2285.8722123236435,Burning,3,2
0,3507,burning,2689.26142626311,3,0.0,,3,2
0,3522,burning,2689.26142626311,2,-2285.8722123236435,Burning,3,2
0,3522,burning,2689.26142626311,3,0.0,,3,2
0,3523,burgeon,34687.737478357005,1,-1340.2080389365206,Dendro Core,3,2
0,3523,burgeon,34687.737478357005,1,-1340.2080389365206,Dendro Core,3,2
0,3523,burgeon,34687.737478357005,2,0.0,,3,2
0,3523,burgeon,34687.737478357005,2,0.0,,3,2
0,3523,burgeon,34687.737478357005,3,0.0,,3,2
0,3523,burgeon,34687.737478357005,3,0.0,,3,2
3,3525,Charge Attack,1095.354632022468,1,0.0,,3,2
3,3525,Charge Attack,2272.8389543539806,2,0.0,,3,2
3,3525,Charge Attack,1095.354632022468,3,0.0,,3,2
3,3526,swirl-hydro,5686.981108637735,1,0.0,,3,2
3,3526,swirl-pyro (aoe),14778.148316263932,1,0.0,,3,2
3,3526,swirl-pyro (aoe),5338.798591782363,1,0.0,,3,2
3,3526,swirl-pyro,5338.798591782363,2,0.0,,3,2
3,3526,swirl-pyro (aoe),5338.798591782363,2,0.0,,3,2
3,3526,swirl-pyro (aoe),5338.798591782363,3,0.0,,3,2
3,3526,swirl-pyro,5338.798591782363,3,0.0,,3,2
1,3527,Tri-Karma Purification,15325.863682962303,1,0.0,,3,2
1,3527,Tri-Karma Purification,15325.863682962303,2,0.0,,3,2
1,3527,Tri-Karma Purification,15325.863682962303,3,0.0,,3,2
1,3546,burning,2749.855397185767,1,-2337.3770876079016,Burning,3,2
1,3546,burning,2749.855397185767,2,0.0,,3,2
1,3546,burning,2749.855397185767,3,0.0,,3,2
0,3555,Fiery Collapse,2157.360341393901,1,0.0,,3,2
0,3555,Fiery Collapse,1321.8390783559123,2,0.0,,3,2
0,3555,Fiery Collapse,1321.8390783559123,3,0.0,,3,2
3,3556,Normal 0,1166.8216743101698,1,0.0,,3,2
0,3556,burgeon,32618.82698525604,1,-1260.2728607939835,Dendro Core,3,2
0,3556,burgeon,32618.82698525604,1,-1260.2728607939835,Dendro Core,3,2
3,3556,Normal 0,562.3291185024289,2,0.0,,3,2
0,3556,burgeon,32618.82698525604,2,0.0,,3,2
0,3556,burgeon,32618.82698525604,2,0.0,,3,2
3,3556,Normal 0,562.3291185024289,3,0.0,,3,2
0,3556,burgeon,32618.82698525604,3,0.0,,3,2
0,3556,burgeon,32618.82698525604,3,0.0,,3,2
3,3557,swirl-pyro,5338.798591782363,1,0.0,,3,2
3,3557,swirl-pyro (aoe),5338.798591782363,1,0.0,,3,2
3,3557,swirl-pyro (aoe),5338.798591782363,2,0.0,,3,2
3,3557,swirl-pyro,5338.798591782363,2,0.0,,3,2
3,3557,swirl-pyro (aoe),5338.798591782363,3,0.0,,3,2
3,3557,swirl-pyro (aoe),5338.798591782363,3,0.0,,3,2
2,3564,Guhua Sword: Raincutter,14129.404615331003,1,0.0,,3,2
2,3564,Guhua Sword: Raincutter,2626.2085493930326,1,0.0,,3,2
2,3564,Guhua Sword: Raincutter,2626.2085493930326,1,0.0,,3,2
2,3564,Guhua Sword: Raincutter,5796.22610310888,1,0.0,,3,2
2,3564,Guhua Sword: Raincutter,2626.2085493930326,1,0.0,,3,2
3,3567,burning,1974.9171817973383,2,-1678.6796045277376,Burning,3,2
3,3567,burning,1974.9171817973383,3,0.0,,3,2
3,3582,burning,1974.9171817973383,2,-1678.6796045277376,Burning,3,2
3,3582,burning,1974.9171817973383,3,0.0,,3,2
3,3596,Fudou Style Vacuum Slugger,5014.06529233852,1,0.0,,3,2
3,3596,Fudou Style Vacuum Slugger,10404.085200296582,2,0.0,,3,2
3,3596,Fudou Style Vacuum Slugger,5014.06529233852,3,0.0,,3,2
3,3597,swirl-pyro (aoe),5338.798591782363,1,0.0,,3,2
3,3597,swirl-pyro (aoe),5338.798591782363,1,0.0,,3,2
3,3597,burning,1974.9171817973383,2,-1678.6796045277376,Burning,3,2
3,3597,swirl-pyro,5338.798591782363,2,0.0,,3,2
3,3597,swirl-pyro (aoe),5338.798591782363,2,0.0,,3,2
3,3597,burning,1974.9171817973383,3,0.0,,3,2
3,3597,swirl-pyro (aoe),5338.798591782363,3,0.0,,3,2
3,3597,swirl-pyro,5338.798591782363,3,0.0,,3,2
3,3598,burgeon,22668.61460845641,1,-875.8328371449068,Dendro Core,3,2
3,3598,burgeon,22668.61460845641,1,-875.8328371449068,Dendro Core,3,2
3,3598,burgeon,22668.61460845641,2,0.0,,3,2
3,3598,burgeon,22668.61460845641,2,0.0,,3,2
3,3598,burgeon,22668.61460845641,3,0.0,,3,2
3,3598,burgeon,22668.61460845641,3,0.0,,3,2
3,3612,burning,1974.9171817973383,1,-1678.6796045277376,Burning,3,2
3,3612,burning,1974.9171817973383,2,0.0,,3,2
3,3612,burning,1974.9171817973383,3,0.0,,3,2
3,3636,Windmuster Iris,273.2613775827176,1,0.0,,3,2
3,3636,Windmuster Iris,652.0636772450755,1,0.0,,3,2
3,3636,Windmuster Iris,314.25058422012523,1,0.0,,3,2
3,3636,Windmuster Iris,567.0118932565874,2,0.0,,3,2
3,3636,Windmuster Iris,314.25058422012523,2,0.0,,3,2
3,3636,Windmuster Iris,314.25058422012523,2,0.0,,3,2
3,3636,Windmuster Iris,567.0118932565874,3,0.0,,3,2
3,3636,Windmuster Iris,314.25058422012523,3,0.0,,3,2
3,3636,Windmuster Iris,652.0636772450755,3,0.0,,3,2
0,3644,Fiery Collapse,1321.8390783559123,1,0.0,,3,2
0,3644,Fiery Collapse,1321.8390783559123,2,0.0,,3,2
0,3644,Fiery Collapse,1321.8390783559123,3,0.0,,3,2
3,3645,Normal 0,562.3291185024289,1,0.0,,3,2
0,3645,burgeon,32618.82698525604,1,-1260.2728607939835,Dendro Core,3,2
0,3645,burgeon,32618.82698525604,1,-1260.2728607939835,Dendro Core,3,2
3,3645,Normal 0,1166.8216743101698,2,0.0,,3,2
0,3645,burgeon,32618.82698525604,2,0.0,,3,2
0,3645,burgeon,32618.82698525604,2,0.0,,3,2
3,3645,Normal 0,562.3291185024289,3,0.0,,3,2
0,3645,burgeon,32618.82698525604,3,0.0,,3,2
0,3645,burgeon,32618.82698525604,3,0.0,,3,2
3,3646,swirl-pyro,5338.798591782363,1,0.0,,3,2
3,3646,swirl-pyro (aoe),5338.798591782363,1,0.0,,3,2
3,3646,swirl-pyro (aoe),5338.798591782363,2,0.0,,3,2
3,3646,swirl-pyro,5338.798591782363,2,0.0,,3,2
3,3646,swirl-pyro (aoe),5338.798591782363,3,0.0,,3,2
3,3646,swirl-pyro (aoe),5338.798591782363,3,0.0,,3,2
2,3653,Guhua Sword: Raincutter,2626.2085493930326,1,0.0,,3,2
2,3653,Guhua Sword: Raincutter,6401.883318304814,1,0.0,,3,2
3,3657,burning,1974.9171817973383,2,-1678.6796045277376,Burning,3,2
3,3657,burning,1974.9171817973383,3,0.0,,3,2
3,3671,Normal 1,552.973148236967,1,0.0,,3,2
3,3671,Normal 1,1147.4082231287416,2,0.0,,3,2
3,3671,Normal 1,1147.4082231287416,3,0.0,,3,2
3,3678,burning,1974.9171817973383,2,-1678.6796045277376,Burning,3,2
3,3678,burning,1974.9171817973383,3,0.0,,3,2
3,3693,burning,1974.9171817973383,2,-1678.6796045277376,Burning,3,2
3,3693,burning,1974.9171817973383,3,0.0,,3,2
3,3701,Normal 2,1589.7052476867482,1,0.0,,3,2
3,3701,Normal 2,766.1303953227251,2,0.0,,3,2
3,3701,Normal 2,766.1303953227251,3,0.0,,3,2
0,3704,Fiery Collapse,1321.8390783559123,1,0.0,,3,2
0,3704,Fiery Collapse,1321.8390783559123,2,0.0,,3,2
0,3704,Fiery Collapse,1321.8390783559123,3,0.0,,3,2
0,3705,burgeon,32618.82698525604,1,-1260.2728607939835,Dendro Core,3,2
0,3705,burgeon,32618.82698525604,2,-1260.2728607939835,Dendro Core,3,2
0,3705,burgeon,32618.82698525604,3,0.0,,3,2
1,3709,Tri-Karma Purification,15325.863682962303,1,0.0,,3,2
1,3709,Tri-Karma Purification,15325.863682962303,2,0.0,,3,2
1,3709,Tri-Karma Purification,7171.202486950926,3,0.0,,3,2
2,3713,Guhua Sword: Raincutter,5796.22610310888,1,0.0,,3,2
2,3713,Guhua Sword: Raincutter,5796.22610310888,1,0.0,,3,2
2,3713,Guhua Sword: Raincutter,5796.22610310888,1,0.0,,3,2
1,3716,burning,2749.855397185767,2,-2337.3770876079016,Burning,3,2
1,3716,burning,2749.855397185767,3,0.0,,3,2
1,3731,burning,2749.855397185767,2,-2337.3770876079016,Burning,3,2
1,3731,burning,2749.855397185767,3,0.0,,3,2
3,3745,Normal 3,460.24530961253447,1,0.0,,3,2
3,3745,Normal 3,460.24530961253447,2,0.0,,3,2
3,3745,Normal 3,221.80710638778902,3,0.0,,3,2
3,3746,swirl-pyro (aoe),5338.798591782363,1,0.0,,3,2
3,3746,swirl-pyro (aoe),5338.798591782363,1,0.0,,3,2
1,3746,burning,2749.855397185767,2,-2337.3770876079016,Burning,3,2
3,3746,swirl-pyro,5338.798591782363,2,0.0,,3,2
3,3746,swirl-pyro (aoe),5338.798591782363,2,0.0,,3,2
1,3746,burning,2749.855397185767,3,0.0,,3,2
